7f000001:986a	6785:104	8066092	8090307	1	12111
7f000001:986a	6785:105	8134002	8196126	1	26540
7f000001:986a	6785:106	8216160	8276499	1	6079
7f000001:986a	6785:107	8288665	8299732	1	20866
7f000001:986a	6785:108	8354662	8360076	1	12681
7f000001:986a	6785:109	8426725	8432189	1	17143
7f000001:986a	6785:110	8501817	8506234	1	18127
7f000001:986a	6785:111	8545364	8580600	1	11448
7f000001:986a	6785:112	8617765	8648897	1	9788
7f000001:986a	6785:113	9912936	9931910	1	3010
7f000001:986a	6785:114	9995934	10001573	1	47376
7f000001:986a	6785:115	10163996	10168400	1	17989
7f000001:986a	6785:116	10225393	10245317	1	34438
7f000001:986a	6785:117	10291896	10334140	1	19198
7f000001:986a	6785:118	10387589	10407922	1	15482
7f000001:986a	6785:119	10458536	10479556	1	8147
7f000001:986a	6785:120	10623349	10627750	1	16282
7f000001:986a	6785:121	10649318	10665947	1	8485
7f000001:986a	6785:122	10754913	10758443	1	4681
7f000001:986a	6785:123	10950690	10957765	1	45274
7f000001:986a	6785:124	11014067	11017015	1	9022
7f000001:986a	6785:125	11091539	11095855	1	11668
7f000001:986a	6785:126	11241811	11247140	1	26315
7f000001:986a	6785:127	11361405	11365629	1	10066
7f000001:986a	6785:128	11425582	11433604	1	5810
7f000001:986a	6785:129	11462585	11496279	2	25085
7f000001:986a	6785:130	11485561	11564277	2	30905
7f000001:986a	6785:131	11546174	11631896	2	24773
7f000001:986a	6785:132	11613343	11675790	1	7395
7f000001:986a	6785:133	11677904	11741406	1	5953
7f000001:986a	6785:134	11790005	11806776	1	14895
7f000001:986a	6785:135	11875838	11881451	1	36797
7f000001:986a	6785:136	11942738	11975189	1	21657
7f000001:986a	6785:137	11978611	12042055	1	46298
7f000001:986a	6785:138	12098792	12138098	1	3978
7f000001:986a	6785:139	12176300	12181396	1	15897
7f000001:986a	6785:140	12222387	12245293	1	6265
7f000001:986a	6785:141	12392589	12397111	1	13966
7f000001:986a	6785:142	12446272	12469760	1	40538
7f000001:986a	6785:143	12574656	12579815	1	2544
7f000001:986a	6785:144	12634863	12639305	1	11357
